Time,Focus,FocusReal,Focus Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
96.5673,3.475789,3.475788776,1.961887642,0.303017,0.303017,0.2800629,0.2603509,0.2138647,0.1228966,0.1676258,0.1396473,0.152687,0.2555984,0.2015446
96.71688,3.475789,3.475788776,1.961887642,0.3009729,0.3009729,0.2580357,0.2603509,0.2138647,0.1228966,0.1676258,0.1396473,0.152687,0.2555984,0.2015446
96.71715,3.440182,3.440181693,2.024767965,0.3009729,0.3009729,0.2580357,0.259014,0.217265,0.1228966,0.1676258,0.1396473,0.152687,0.2555984,0.2015446
96.71745,3.440182,3.440181693,2.024767965,0.3009729,0.3009729,0.2580357,0.259014,0.217265,0.1250146,0.1805873,0.1396473,0.152687,0.2555984,0.2015446
96.71769,3.393913,3.393912523,1.864771827,0.3009729,0.3009729,0.2580357,0.259014,0.217265,0.1250146,0.1805873,0.140596,0.1591025,0.2555984,0.2015446
96.7179,3.393913,3.393912523,1.864771827,0.3009729,0.3009729,0.2580357,0.259014,0.217265,0.1250146,0.1805873,0.140596,0.1591025,0.2553438,0.2493207
96.81721,3.393913,3.393912523,1.864771827,0.2980488,0.2980488,0.2446291,0.259014,0.217265,0.1250146,0.1805873,0.140596,0.1591025,0.2553438,0.2493207
96.81754,3.345694,3.345694303,1.825248593,0.2980488,0.2980488,0.2446291,0.2571674,0.2149502,0.1250146,0.1805873,0.140596,0.1591025,0.2553438,0.2493207
96.81779,3.345694,3.345694303,1.825248593,0.2980488,0.2980488,0.2446291,0.2571674,0.2149502,0.1281476,0.1930047,0.140596,0.1591025,0.2553438,0.2493207
96.818,3.29163,3.291629482,1.723774261,0.2980488,0.2980488,0.2446291,0.2571674,0.2149502,0.1281476,0.1930047,0.1417459,0.1637185,0.2553438,0.2493207
96.81822,3.29163,3.291629482,1.723774261,0.2980488,0.2980488,0.2446291,0.2571674,0.2149502,0.1281476,0.1930047,0.1417459,0.1637185,0.255096,0.2564146
96.91695,3.29163,3.291629482,1.723774261,0.2945817,0.2945817,0.2390477,0.2571674,0.2149502,0.1281476,0.1930047,0.1417459,0.1637185,0.255096,0.2564146
96.91721,3.2266,3.226599688,1.610326463,0.2945817,0.2945817,0.2390477,0.2546144,0.2077565,0.1281476,0.1930047,0.1417459,0.1637185,0.255096,0.2564146
96.91751,3.2266,3.226599688,1.610326463,0.2945817,0.2945817,0.2390477,0.2546144,0.2077565,0.1321306,0.2025757,0.1417459,0.1637185,0.255096,0.2564146
96.91773,3.169541,3.16954111,1.577524492,0.2945817,0.2945817,0.2390477,0.2546144,0.2077565,0.1321306,0.2025757,0.1430161,0.1654118,0.255096,0.2564146
96.91793,3.169541,3.16954111,1.577524492,0.2945817,0.2945817,0.2390477,0.2546144,0.2077565,0.1321306,0.2025757,0.1430161,0.1654118,0.2548,0.2621883
97.0013,3.169541,3.16954111,1.577524492,0.2906123,0.2906123,0.2357607,0.2546144,0.2077565,0.1321306,0.2025757,0.1430161,0.1654118,0.2548,0.2621883
97.00166,3.089669,3.089668852,1.469857698,0.2906123,0.2906123,0.2357607,0.2513858,0.2005415,0.1321306,0.2025757,0.1430161,0.1654118,0.2548,0.2621883
97.0019,3.089669,3.089668852,1.469857698,0.2906123,0.2906123,0.2357607,0.2513858,0.2005415,0.1368258,0.2083573,0.1430161,0.1654118,0.2548,0.2621883
97.00212,3.029254,3.029254189,1.431643741,0.2906123,0.2906123,0.2357607,0.2513858,0.2005415,0.1368258,0.2083573,0.1444352,0.1676049,0.2548,0.2621883
97.00233,3.029254,3.029254189,1.431643741,0.2906123,0.2906123,0.2357607,0.2513858,0.2005415,0.1368258,0.2083573,0.1444352,0.1676049,0.2547142,0.2675616
97.10156,3.029254,3.029254189,1.431643741,0.2864815,0.2864815,0.2364241,0.2513858,0.2005415,0.1368258,0.2083573,0.1444352,0.1676049,0.2547142,0.2675616
97.10181,2.937061,2.93706067,1.356143252,0.2864815,0.2864815,0.2364241,0.2475309,0.1951819,0.1368258,0.2083573,0.1444352,0.1676049,0.2547142,0.2675616
97.10204,2.937061,2.93706067,1.356143252,0.2864815,0.2864815,0.2364241,0.2475309,0.1951819,0.1419549,0.2083993,0.1444352,0.1676049,0.2547142,0.2675616
97.10224,2.872998,2.872997452,1.300788259,0.2864815,0.2864815,0.2364241,0.2475309,0.1951819,0.1419549,0.2083993,0.1460366,0.171134,0.2547142,0.2675616
97.10245,2.872998,2.872997452,1.300788259,0.2864815,0.2864815,0.2364241,0.2475309,0.1951819,0.1419549,0.2083993,0.1460366,0.171134,0.2553828,0.2825233
97.18456,2.872998,2.872997452,1.300788259,0.2827798,0.2827798,0.2416413,0.2475309,0.1951819,0.1419549,0.2083993,0.1460366,0.171134,0.2553828,0.2825233
97.18482,2.770478,2.77047842,1.246441455,0.2827798,0.2827798,0.2416413,0.2430744,0.1910611,0.1419549,0.2083993,0.1460366,0.171134,0.2553828,0.2825233
97.18504,2.770478,2.77047842,1.246441455,0.2827798,0.2827798,0.2416413,0.2430744,0.1910611,0.1471359,0.203532,0.1460366,0.171134,0.2553828,0.2825233
97.18526,2.702875,2.702874814,1.178048486,0.2827798,0.2827798,0.2416413,0.2430744,0.1910611,0.1471359,0.203532,0.1478517,0.1760316,0.2553828,0.2825233
97.18554,2.702875,2.702874814,1.178048486,0.2827798,0.2827798,0.2416413,0.2430744,0.1910611,0.1471359,0.203532,0.1478517,0.1760316,0.2577563,0.2948977
97.3194,2.702875,2.702874814,1.178048486,0.2789544,0.2789544,0.2390951,0.2430744,0.1910611,0.1471359,0.203532,0.1478517,0.1760316,0.2577563,0.2948977
97.31967,2.599173,2.599173074,1.18834375,0.2789544,0.2789544,0.2390951,0.2383657,0.1918941,0.1471359,0.203532,0.1478517,0.1760316,0.2577563,0.2948977
97.31992,2.599173,2.599173074,1.18834375,0.2789544,0.2789544,0.2390951,0.2383657,0.1918941,0.1525184,0.2050498,0.1478517,0.1760316,0.2577563,0.2948977
97.32012,2.530897,2.530896747,1.15521572,0.2789544,0.2789544,0.2390951,0.2383657,0.1918941,0.1525184,0.2050498,0.1498327,0.1785378,0.2577563,0.2948977
97.32033,2.530897,2.530896747,1.15521572,0.2789544,0.2789544,0.2390951,0.2383657,0.1918941,0.1525184,0.2050498,0.1498327,0.1785378,0.2598258,0.3008741
97.41863,2.530897,2.530896747,1.15521572,0.2752494,0.2752494,0.2387786,0.2383657,0.1918941,0.1525184,0.2050498,0.1498327,0.1785378,0.2598258,0.3008741
97.41888,2.431635,2.431634671,1.202962916,0.2752494,0.2752494,0.2387786,0.2336446,0.1958196,0.1525184,0.2050498,0.1498327,0.1785378,0.2598258,0.3008741
97.41911,2.431635,2.431634671,1.202962916,0.2752494,0.2752494,0.2387786,0.2336446,0.1958196,0.1578006,0.2030957,0.1498327,0.1785378,0.2598258,0.3008741
97.41933,2.36481,2.364810258,1.187618855,0.2752494,0.2752494,0.2387786,0.2336446,0.1958196,0.1578006,0.2030957,0.1519349,0.1796874,0.2598258,0.3008741
97.41955,2.36481,2.364810258,1.187618855,0.2752494,0.2752494,0.2387786,0.2336446,0.1958196,0.1578006,0.2030957,0.1519349,0.1796874,0.2616102,0.3017364
97.51902,2.36481,2.364810258,1.187618855,0.2718051,0.2718051,0.238999,0.2336446,0.1958196,0.1578006,0.2030957,0.1519349,0.1796874,0.2616102,0.3017364
97.51926,2.272252,2.272252178,1.224197287,0.2718051,0.2718051,0.238999,0.2290266,0.1988124,0.1578006,0.2030957,0.1519349,0.1796874,0.2616102,0.3017364
97.51949,2.272252,2.272252178,1.224197287,0.2718051,0.2718051,0.238999,0.2290266,0.1988124,0.1628531,0.2014886,0.1519349,0.1796874,0.2616102,0.3017364
97.5197,2.207019,2.207018865,1.204973537,0.2718051,0.2718051,0.238999,0.2290266,0.1988124,0.1628531,0.2014886,0.154164,0.1811151,0.2616102,0.3017364
97.51995,2.207019,2.207018865,1.204973537,0.2718051,0.2718051,0.238999,0.2290266,0.1988124,0.1628531,0.2014886,0.154164,0.1811151,0.2634732,0.3020444
97.61988,2.207019,2.207018865,1.204973537,0.2686444,0.2686444,0.2392804,0.2290266,0.1988124,0.1628531,0.2014886,0.154164,0.1811151,0.2634732,0.3020444
97.62013,2.122441,2.122440618,1.221589648,0.2686444,0.2686444,0.2392804,0.2245953,0.2001784,0.1628531,0.2014886,0.154164,0.1811151,0.2634732,0.3020444
97.6204,2.122441,2.122440618,1.221589648,0.2686444,0.2686444,0.2392804,0.2245953,0.2001784,0.1676724,0.2017005,0.154164,0.1811151,0.2634732,0.3020444
97.62062,2.060023,2.060023422,1.207859804,0.2686444,0.2686444,0.2392804,0.2245953,0.2001784,0.1676724,0.2017005,0.1564821,0.1821416,0.2634732,0.3020444
97.62086,2.060023,2.060023422,1.207859804,0.2686444,0.2686444,0.2392804,0.2245953,0.2001784,0.1676724,0.2017005,0.1564821,0.1821416,0.2653425,0.3002611
97.70239,2.060023,2.060023422,1.207859804,0.2654906,0.2654906,0.2382141,0.2245953,0.2001784,0.1676724,0.2017005,0.1564821,0.1821416,0.2653425,0.3002611
97.70264,1.983554,1.983554242,1.197895673,0.2654906,0.2654906,0.2382141,0.2203873,0.1993511,0.1676724,0.2017005,0.1564821,0.1821416,0.2653425,0.3002611
97.70287,1.983554,1.983554242,1.197895673,0.2654906,0.2654906,0.2382141,0.2203873,0.1993511,0.1724803,0.2062289,0.1564821,0.1821416,0.2653425,0.3002611
97.70308,1.925828,1.925828157,1.199010525,0.2654906,0.2654906,0.2382141,0.2203873,0.1993511,0.1724803,0.2062289,0.15881,0.1820569,0.2653425,0.3002611
97.7033,1.925828,1.925828157,1.199010525,0.2654906,0.2654906,0.2382141,0.2203873,0.1993511,0.1724803,0.2062289,0.15881,0.1820569,0.2672066,0.2969901
97.78568,1.925828,1.925828157,1.199010525,0.262041,0.262041,0.2386814,0.2203873,0.1993511,0.1724803,0.2062289,0.15881,0.1820569,0.2672066,0.2969901
97.78595,1.826664,1.826663684,0.794696036,0.262041,0.262041,0.2386814,0.2146382,0.1622959,0.1724803,0.2062289,0.15881,0.1820569,0.2672066,0.2969901
97.78619,1.826664,1.826663684,0.794696036,0.262041,0.262041,0.2386814,0.2146382,0.1622959,0.1777316,0.2178023,0.15881,0.1820569,0.2672066,0.2969901
97.7864,1.794282,1.794282091,0.982216958,0.262041,0.262041,0.2386814,0.2146382,0.1622959,0.1777316,0.2178023,0.1602366,0.1637585,0.2672066,0.2969901
97.78661,1.794282,1.794282091,0.982216958,0.262041,0.262041,0.2386814,0.2146382,0.1622959,0.1777316,0.2178023,0.1602366,0.1637585,0.2685547,0.2864399
97.93624,1.794282,1.794282091,0.982216958,0.2586915,0.2586915,0.2483314,0.2146382,0.1622959,0.1777316,0.2178023,0.1602366,0.1637585,0.2685547,0.2864399
97.9365,1.70238,1.702379537,0.925679417,0.2586915,0.2586915,0.2483314,0.2090691,0.1575557,0.1777316,0.2178023,0.1602366,0.1637585,0.2685547,0.2864399
97.93671,1.70238,1.702379537,0.925679417,0.2586915,0.2586915,0.2483314,0.2090691,0.1575557,0.1831401,0.2227045,0.1602366,0.1637585,0.2685547,0.2864399
97.93693,1.676371,1.676371459,0.987200612,0.2586915,0.2586915,0.2483314,0.2090691,0.1575557,0.1831401,0.2227045,0.1614748,0.1585738,0.2685547,0.2864399
97.93713,1.676371,1.676371459,0.987200612,0.2586915,0.2586915,0.2483314,0.2090691,0.1575557,0.1831401,0.2227045,0.1614748,0.1585738,0.2705741,0.3027999
98.0363,1.676371,1.676371459,0.987200612,0.2562043,0.2562043,0.2657031,0.2090691,0.1575557,0.1831401,0.2227045,0.1614748,0.1585738,0.2705741,0.3027999
98.05489,1.590393,1.59039254,0.950490267,0.2562043,0.2562043,0.2657031,0.2036371,0.1545985,0.1831401,0.2227045,0.1614748,0.1585738,0.2705741,0.3027999
98.05514,1.590393,1.59039254,0.950490267,0.2562043,0.2562043,0.2657031,0.2036371,0.1545985,0.1884198,0.2224944,0.1614748,0.1585738,0.2705741,0.3027999
98.05536,1.57462,1.574620105,1.05649848,0.2562043,0.2562043,0.2657031,0.2036371,0.1545985,0.1884198,0.2224944,0.1622815,0.150408,0.2705741,0.3027999
98.05557,1.57462,1.574620105,1.05649848,0.2562043,0.2562043,0.2657031,0.2036371,0.1545985,0.1884198,0.2224944,0.1622815,0.150408,0.2736924,0.3190106
98.13677,1.57462,1.574620105,1.05649848,0.2519262,0.2519262,0.2243322,0.2036371,0.1545985,0.1884198,0.2224944,0.1622815,0.150408,0.2736924,0.3190106
98.13703,1.519768,1.519767959,1.564439433,0.2519262,0.2519262,0.2243322,0.2000588,0.1881266,0.1884198,0.2224944,0.1622815,0.150408,0.2736924,0.3190106
98.13726,1.519768,1.519767959,1.564439433,0.2519262,0.2519262,0.2243322,0.2000588,0.1881266,0.1928957,0.2076955,0.1622815,0.150408,0.2736924,0.3190106
98.13762,1.529762,1.529762399,2.239367189,0.2519262,0.2519262,0.2243322,0.2000588,0.1881266,0.1928957,0.2076955,0.1617505,0.1257151,0.2736924,0.3190106
98.13786,1.529762,1.529762399,2.239367189,0.2519262,0.2519262,0.2243322,0.2000588,0.1881266,0.1928957,0.2076955,0.1617505,0.1257151,0.2797481,0.3691666
98.22012,1.529762,1.529762399,2.239367189,0.2481175,0.2481175,0.223265,0.2000588,0.1881266,0.1928957,0.2076955,0.1617505,0.1257151,0.2797481,0.3691666
98.22037,1.481606,1.481606073,2.287524841,0.2481175,0.2481175,0.223265,0.1968848,0.1901387,0.1928957,0.2076955,0.1617505,0.1257151,0.2797481,0.3691666
98.22062,1.481606,1.481606073,2.287524841,0.2481175,0.2481175,0.223265,0.1968848,0.1901387,0.1971028,0.2071078,0.1617505,0.1257151,0.2797481,0.3691666
98.22083,1.490295,1.490295241,2.277286813,0.2481175,0.2481175,0.223265,0.1968848,0.1901387,0.1971028,0.2071078,0.1612783,0.1259974,0.2797481,0.3691666
98.22104,1.490295,1.490295241,2.277286813,0.2481175,0.2481175,0.223265,0.1968848,0.1901387,0.1971028,0.2071078,0.1612783,0.1259974,0.285792,0.3693467
98.32123,1.490295,1.490295241,2.277286813,0.2445924,0.2445924,0.2243055,0.1968848,0.1901387,0.1971028,0.2071078,0.1612783,0.1259974,0.285792,0.3693467
98.32162,1.456311,1.456311028,2.41357793,0.2445924,0.2445924,0.2243055,0.194627,0.1957457,0.1971028,0.2071078,0.1612783,0.1259974,0.285792,0.3693467
98.32185,1.456311,1.456311028,2.41357793,0.2445924,0.2445924,0.2243055,0.194627,0.1957457,0.2005064,0.2005603,0.1612783,0.1259974,0.285792,0.3693467
98.32211,1.465758,1.465758339,2.364653122,0.2445924,0.2445924,0.2243055,0.194627,0.1957457,0.2005064,0.2005603,0.1607577,0.1272942,0.285792,0.3693467
98.32234,1.465758,1.465758339,2.364653122,0.2445924,0.2445924,0.2243055,0.194627,0.1957457,0.2005064,0.2005603,0.1607577,0.1272942,0.2914837,0.3533659
98.42093,1.465758,1.465758339,2.364653122,0.2412556,0.2412556,0.229269,0.194627,0.1957457,0.2005064,0.2005603,0.1607577,0.1272942,0.2914837,0.3533659
98.42118,1.451771,1.451771476,2.595775492,0.2412556,0.2412556,0.229269,0.1936961,0.2050889,0.2005064,0.2005603,0.1607577,0.1272942,0.2914837,0.3533659
98.42148,1.451771,1.451771476,2.595775492,0.2412556,0.2412556,0.229269,0.1936961,0.2050889,0.2025588,0.1886073,0.1607577,0.1272942,0.2914837,0.3533659
98.42172,1.46424,1.464239953,2.47404594,0.2412556,0.2412556,0.229269,0.1936961,0.2050889,0.2025588,0.1886073,0.1600718,0.1303882,0.2914837,0.3533659
98.42194,1.46424,1.464239953,2.47404594,0.2412556,0.2412556,0.229269,0.1936961,0.2050889,0.2025588,0.1886073,0.1600718,0.1303882,0.2973979,0.3340737
98.53864,1.46424,1.464239953,2.47404594,0.2395491,0.2395491,0.2476393,0.1936961,0.2050889,0.2025588,0.1886073,0.1600718,0.1303882,0.2973979,0.3340737
98.53889,1.455347,1.455346669,2.416066439,0.2395491,0.2395491,0.2476393,0.193107,0.2026715,0.2025588,0.1886073,0.1600718,0.1303882,0.2973979,0.3340737
98.53912,1.455347,1.455346669,2.416066439,0.2395491,0.2395491,0.2476393,0.193107,0.2026715,0.2034372,0.1843143,0.1600718,0.1303882,0.2973979,0.3340737
98.53934,1.47927,1.479270308,2.507320591,0.2395491,0.2395491,0.2476393,0.193107,0.2026715,0.2034372,0.1843143,0.1587721,0.1279934,0.2973979,0.3340737
98.53955,1.47927,1.479270308,2.507320591,0.2395491,0.2395491,0.2476393,0.193107,0.2026715,0.2034372,0.1843143,0.1587721,0.1279934,0.3072822,0.3893464
98.62201,1.47927,1.479270308,2.507320591,0.2392337,0.2392337,0.2520438,0.193107,0.2026715,0.2034372,0.1843143,0.1587721,0.1279934,0.3072822,0.3893464
98.62225,1.465657,1.465657165,2.450059662,0.2392337,0.2392337,0.2520438,0.1922164,0.2003439,0.2034372,0.1843143,0.1587721,0.1279934,0.3072822,0.3893464
98.62247,1.465657,1.465657165,2.450059662,0.2392337,0.2392337,0.2520438,0.1922164,0.2003439,0.2037012,0.1856046,0.1587721,0.1279934,0.3072822,0.3893464
98.62269,1.496172,1.496171791,2.442880607,0.2392337,0.2392337,0.2520438,0.1922164,0.2003439,0.2037012,0.1856046,0.1571447,0.1281814,0.3072822,0.3893464
98.62289,1.496172,1.496171791,2.442880607,0.2392337,0.2392337,0.2520438,0.1922164,0.2003439,0.2037012,0.1856046,0.1571447,0.1281814,0.3146431,0.3891766
98.75544,1.496172,1.496171791,2.442880607,0.2400101,0.2400101,0.2593808,0.1922164,0.2003439,0.2037012,0.1856046,0.1571447,0.1281814,0.3146431,0.3891766
98.75569,1.479391,1.479390952,2.30035079,0.2400101,0.2400101,0.2593808,0.1911355,0.1944115,0.2037012,0.1856046,0.1571447,0.1281814,0.3146431,0.3891766
98.75591,1.479391,1.479390952,2.30035079,0.2400101,0.2400101,0.2593808,0.1911355,0.1944115,0.2035634,0.1903864,0.1571447,0.1281814,0.3146431,0.3891766
98.75613,1.515092,1.515091906,2.294979248,0.2400101,0.2400101,0.2593808,0.1911355,0.1944115,0.2035634,0.1903864,0.1552822,0.1283313,0.3146431,0.3891766
98.75635,1.515092,1.515091906,2.294979248,0.2400101,0.2400101,0.2593808,0.1911355,0.1944115,0.2035634,0.1903864,0.1552822,0.1283313,0.3211988,0.3809737
98.82185,1.515092,1.515091906,2.294979248,0.2411333,0.2411333,0.2603884,0.1911355,0.1944115,0.2035634,0.1903864,0.1552822,0.1283313,0.3211988,0.3809737
98.82211,1.495883,1.495882859,2.070566027,0.2411333,0.2411333,0.2603884,0.1899199,0.1846618,0.2035634,0.1903864,0.1552822,0.1283313,0.3211988,0.3809737
98.82233,1.495883,1.495882859,2.070566027,0.2411333,0.2411333,0.2603884,0.1899199,0.1846618,0.2033732,0.1989616,0.1552822,0.1283313,0.3211988,0.3809737
98.82253,1.537205,1.537204733,2.165489084,0.2411333,0.2411333,0.2603884,0.1899199,0.1846618,0.2033732,0.1989616,0.1531809,0.1254871,0.3211988,0.3809737
98.82275,1.537205,1.537204733,2.165489084,0.2411333,0.2411333,0.2603884,0.1899199,0.1846618,0.2033732,0.1989616,0.1531809,0.1254871,0.3270642,0.3736317
98.92249,1.537205,1.537204733,2.165489084,0.2424071,0.2424071,0.2599632,0.1899199,0.1846618,0.2033732,0.1989616,0.1531809,0.1254871,0.3270642,0.3736317
98.92274,1.511728,1.511728464,1.846394649,0.2424071,0.2424071,0.2599632,0.1883396,0.1705145,0.2033732,0.1989616,0.1531809,0.1254871,0.3270642,0.3736317
98.92297,1.511728,1.511728464,1.846394649,0.2424071,0.2424071,0.2599632,0.1883396,0.1705145,0.2036067,0.2127945,0.1531809,0.1254871,0.3270642,0.3736317
98.92319,1.56014,1.560140245,1.950476729,0.2424071,0.2424071,0.2599632,0.1883396,0.1705145,0.2036067,0.2127945,0.1507856,0.1220931,0.3270642,0.3736317
98.9234,1.56014,1.560140245,1.950476729,0.2424071,0.2424071,0.2599632,0.1883396,0.1705145,0.2036067,0.2127945,0.1507856,0.1220931,0.3319935,0.3612177
99.02305,1.56014,1.560140245,1.950476729,0.2432802,0.2432802,0.2530127,0.1883396,0.1705145,0.2036067,0.2127945,0.1507856,0.1220931,0.3319935,0.3612177
99.02329,1.532135,1.532134745,1.780572842,0.2432802,0.2432802,0.2530127,0.1866415,0.1629187,0.2036067,0.2127945,0.1507856,0.1220931,0.3319935,0.3612177
99.02353,1.532135,1.532134745,1.780572842,0.2432802,0.2432802,0.2530127,0.1866415,0.1629187,0.2045212,0.2257747,0.1507856,0.1220931,0.3319935,0.3612177
99.02374,1.589849,1.589849234,1.885339627,0.2432802,0.2432802,0.2530127,0.1866415,0.1629187,0.2045212,0.2257747,0.1480234,0.1186523,0.3319935,0.3612177
99.02395,1.589849,1.589849234,1.885339627,0.2432802,0.2432802,0.2530127,0.1866415,0.1629187,0.2045212,0.2257747,0.1480234,0.1186523,0.3349937,0.3395274
99.17364,1.589849,1.589849234,1.885339627,0.243665,0.243665,0.2489517,0.1866415,0.1629187,0.2045212,0.2257747,0.1480234,0.1186523,0.3349937,0.3395274
99.17389,1.561277,1.561277379,1.796901493,0.243665,0.243665,0.2489517,0.1849568,0.1590517,0.2045212,0.2257747,0.1480234,0.1186523,0.3349937,0.3395274
99.17413,1.561277,1.561277379,1.796901493,0.243665,0.243665,0.2489517,0.1849568,0.1590517,0.2061003,0.2335344,0.1480234,0.1186523,0.3349937,0.3395274
99.17433,1.630787,1.630787107,1.898267542,0.243665,0.243665,0.2489517,0.1849568,0.1590517,0.2061003,0.2335344,0.1448344,0.1154409,0.3349937,0.3395274
99.17454,1.630787,1.630787107,1.898267542,0.243665,0.243665,0.2489517,0.1849568,0.1590517,0.2061003,0.2335344,0.1448344,0.1154409,0.3374013,0.3406413
99.25669,1.630787,1.630787107,1.898267542,0.2441413,0.2441413,0.2481454,0.1849568,0.1590517,0.2061003,0.2335344,0.1448344,0.1154409,0.3374013,0.3406413
99.25694,1.601392,1.601391651,1.922847103,0.2441413,0.2441413,0.2481454,0.1832823,0.1600781,0.2061003,0.2335344,0.1448344,0.1154409,0.3374013,0.3406413
99.25715,1.601392,1.601391651,1.922847103,0.2441413,0.2441413,0.2481454,0.1832823,0.1600781,0.2077023,0.2354876,0.1448344,0.1154409,0.3374013,0.3406413
99.25737,1.679828,1.679828241,1.98835397,0.2441413,0.2441413,0.2481454,0.1832823,0.1600781,0.2077023,0.2354876,0.1414126,0.1135233,0.3374013,0.3406413
99.25768,1.679828,1.679828241,1.98835397,0.2441413,0.2441413,0.2481454,0.1832823,0.1600781,0.2077023,0.2354876,0.1414126,0.1135233,0.3399925,0.3501079
99.34032,1.679828,1.679828241,1.98835397,0.2448544,0.2448544,0.2523268,0.1832823,0.1600781,0.2077023,0.2354876,0.1414126,0.1135233,0.3399925,0.3501079
99.34058,1.646949,1.646948551,2.025601713,0.2448544,0.2448544,0.2523268,0.1814797,0.1615705,0.2077023,0.2354876,0.1414126,0.1135233,0.3399925,0.3501079
99.3408,1.646949,1.646948551,2.025601713,0.2448544,0.2448544,0.2523268,0.1814797,0.1615705,0.20944,0.2361116,0.1414126,0.1135233,0.3399925,0.3501079
99.34101,1.734185,1.73418455,2.109742117,0.2448544,0.2448544,0.2523268,0.1814797,0.1615705,0.20944,0.2361116,0.1378099,0.1112365,0.3399925,0.3501079
99.34122,1.734185,1.73418455,2.109742117,0.2448544,0.2448544,0.2523268,0.1814797,0.1615705,0.20944,0.2361116,0.1378099,0.1112365,0.3425882,0.3510548
99.45626,1.734185,1.73418455,2.109742117,0.2459387,0.2459387,0.2596009,0.1814797,0.1615705,0.20944,0.2361116,0.1378099,0.1112365,0.3425882,0.3510548
99.4565,1.699628,1.699628311,2.181229552,0.2459387,0.2459387,0.2596009,0.1796625,0.1642851,0.20944,0.2361116,0.1378099,0.1112365,0.3425882,0.3510548
99.45673,1.699628,1.699628311,2.181229552,0.2459387,0.2459387,0.2596009,0.1796625,0.1642851,0.2110868,0.2327774,0.1378099,0.1112365,0.3425882,0.3510548
99.45695,1.795222,1.795222251,2.212486364,0.2459387,0.2459387,0.2596009,0.1796625,0.1642851,0.2110868,0.2327774,0.1340906,0.110448,0.3425882,0.3510548
99.45715,1.795222,1.795222251,2.212486364,0.2459387,0.2459387,0.2596009,0.1796625,0.1642851,0.2110868,0.2327774,0.1340906,0.110448,0.3450525,0.3488655
99.54022,1.795222,1.795222251,2.212486364,0.2473704,0.2473704,0.2664827,0.1796625,0.1642851,0.2110868,0.2327774,0.1340906,0.110448,0.3450525,0.3488655
99.54047,1.762986,1.76298623,2.352168049,0.2473704,0.2473704,0.2664827,0.1780421,0.1693916,0.2110868,0.2327774,0.1340906,0.110448,0.3450525,0.3488655
99.54069,1.762986,1.76298623,2.352168049,0.2473704,0.2473704,0.2664827,0.1780421,0.1693916,0.212313,0.2249991,0.1340906,0.110448,0.3450525,0.3488655
99.5409,1.86514,1.865139781,2.312553407,0.2473704,0.2473704,0.2664827,0.1780421,0.1693916,0.212313,0.2249991,0.1303668,0.11139,0.3450525,0.3488655
99.54111,1.86514,1.865139781,2.312553407,0.2473704,0.2473704,0.2664827,0.1780421,0.1693916,0.212313,0.2249991,0.1303668,0.11139,0.3477981,0.3524276
99.62375,1.86514,1.865139781,2.312553407,0.249024,0.249024,0.2696321,0.1780421,0.1693916,0.212313,0.2249991,0.1303668,0.11139,0.3477981,0.3524276
99.62401,1.839697,1.839697267,2.502163704,0.249024,0.249024,0.2696321,0.1768236,0.1761992,0.212313,0.2249991,0.1303668,0.11139,0.3477981,0.3524276
99.62423,1.839697,1.839697267,2.502163704,0.249024,0.249024,0.2696321,0.1768236,0.1761992,0.2128435,0.2163084,0.1303668,0.11139,0.3477981,0.3524276
99.62444,1.944804,1.944803675,2.380814116,0.249024,0.249024,0.2696321,0.1768236,0.1761992,0.2128435,0.2163084,0.1267951,0.1141934,0.3477981,0.3524276
99.62464,1.944804,1.944803675,2.380814116,0.249024,0.249024,0.2696321,0.1768236,0.1761992,0.2128435,0.2163084,0.1267951,0.1141934,0.350437,0.3471286
99.75771,1.944804,1.944803675,2.380814116,0.2502905,0.2502905,0.262745,0.1768236,0.1761992,0.2128435,0.2163084,0.1267951,0.1141934,0.350437,0.3471286
99.75797,1.971533,1.971532784,2.633229398,0.2502905,0.2502905,0.262745,0.1780346,0.1853043,0.2128435,0.2163084,0.1267951,0.1141934,0.350437,0.3471286
99.75821,1.971533,1.971532784,2.633229398,0.2502905,0.2502905,0.262745,0.1780346,0.1853043,0.2125048,0.2113677,0.1267951,0.1141934,0.350437,0.3471286
99.75843,2.046046,2.046046094,2.405196588,0.2502905,0.2502905,0.262745,0.1780346,0.1853043,0.2125048,0.2113677,0.1244648,0.1194841,0.350437,0.3471286
99.75864,2.046046,2.046046094,2.405196588,0.2502905,0.2502905,0.262745,0.1780346,0.1853043,0.2125048,0.2113677,0.1244648,0.1194841,0.3524796,0.3252489
99.85796,2.046046,2.046046094,2.405196588,0.2506152,0.2506152,0.2545009,0.1780346,0.1853043,0.2125048,0.2113677,0.1244648,0.1194841,0.3524796,0.3252489
99.8582,2.089624,2.089624271,2.619651078,0.2506152,0.2506152,0.2545009,0.1799205,0.1933891,0.2125048,0.2113677,0.1244648,0.1194841,0.3524796,0.3252489
99.85842,2.089624,2.089624271,2.619651078,0.2506152,0.2506152,0.2545009,0.1799205,0.1933891,0.2118292,0.209868,0.1244648,0.1194841,0.3524796,0.3252489
