Time,Focus,FocusReal,Fcous Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
198.742,2.288398,2.288398276,1.598948741,0.2903852,0.2903852,0.2479243,0.3058781,0.2675389,0.146919,0.2065152,0.2022007,0.2115776,0.1748308,0.262458
198.7422,2.26501,2.265010175,1.5949392,0.2903852,0.2903852,0.2479243,0.3058781,0.2675389,0.146919,0.2065152,0.2032419,0.2118434,0.1748308,0.262458
198.7424,2.26501,2.265010175,1.5949392,0.2903852,0.2903852,0.2479243,0.3058781,0.2675389,0.146919,0.2065152,0.2032419,0.2118434,0.1833472,0.2632025
198.8589,2.26501,2.265010175,1.5949392,0.2881221,0.2881221,0.2457509,0.3058781,0.2675389,0.146919,0.2065152,0.2032419,0.2118434,0.1833472,0.2632025
198.8591,2.192825,2.192825255,1.589163502,0.2881221,0.2881221,0.2457509,0.3009645,0.2670541,0.146919,0.2065152,0.2032419,0.2118434,0.1833472,0.2632025
198.8593,2.192825,2.192825255,1.589163502,0.2881221,0.2881221,0.2457509,0.3009645,0.2670541,0.1517185,0.2080551,0.2032419,0.2118434,0.1833472,0.2632025
198.8596,2.173491,2.173491296,1.58124792,0.2881221,0.2881221,0.2457509,0.3009645,0.2670541,0.1517185,0.2080551,0.2041439,0.2123729,0.1833472,0.2632025
198.8598,2.173491,2.173491296,1.58124792,0.2881221,0.2881221,0.2457509,0.3009645,0.2670541,0.1517185,0.2080551,0.2041439,0.2123729,0.191793,0.2636685
198.9931,2.173491,2.173491296,1.58124792,0.285475,0.285475,0.2448363,0.3009645,0.2670541,0.1517185,0.2080551,0.2041439,0.2123729,0.191793,0.2636685
198.9934,2.106658,2.106658028,1.575578702,0.285475,0.285475,0.2448363,0.2963012,0.2665749,0.1517185,0.2080551,0.2041439,0.2123729,0.191793,0.2636685
198.9936,2.106658,2.106658028,1.575578702,0.285475,0.285475,0.2448363,0.2963012,0.2665749,0.1567728,0.2092504,0.2041439,0.2123729,0.191793,0.2636685
198.9938,2.089042,2.08904242,1.564159806,0.285475,0.285475,0.2448363,0.2963012,0.2665749,0.1567728,0.2092504,0.2050028,0.2131467,0.191793,0.2636685
198.994,2.089042,2.08904242,1.564159806,0.285475,0.285475,0.2448363,0.2963012,0.2665749,0.1567728,0.2092504,0.2050028,0.2131467,0.200167,0.2634544
199.0928,2.089042,2.08904242,1.564159806,0.2843143,0.2843143,0.2847162,0.2963012,0.2665749,0.1567728,0.2092504,0.2050028,0.2131467,0.200167,0.2634544
199.093,1.966841,1.966840826,0.728000743,0.2843143,0.2843143,0.2847162,0.2875043,0.1818631,0.1567728,0.2092504,0.2050028,0.2131467,0.200167,0.2634544
199.0933,1.966841,1.966840826,0.728000743,0.2843143,0.2843143,0.2847162,0.2875043,0.1818631,0.1652431,0.2693201,0.2050028,0.2131467,0.200167,0.2634544
199.0935,2.001011,2.001011148,1.259771505,0.2843143,0.2843143,0.2847162,0.2875043,0.1818631,0.1652431,0.2693201,0.2032449,0.1620312,0.200167,0.2634544
199.0937,2.001011,2.001011148,1.259771505,0.2843143,0.2843143,0.2847162,0.2875043,0.1818631,0.1652431,0.2693201,0.2032449,0.1620312,0.2082404,0.2326763
199.1765,2.001011,2.001011148,1.259771505,0.2837589,0.2837589,0.3050141,0.2875043,0.1818631,0.1652431,0.2693201,0.2032449,0.1620312,0.2082404,0.2326763
199.1768,1.886514,1.886513815,1.326188571,0.2837589,0.2837589,0.3050141,0.2791577,0.1865956,0.1652431,0.2693201,0.2032449,0.1620312,0.2082404,0.2326763
199.177,1.886514,1.886513815,1.326188571,0.2837589,0.2837589,0.3050141,0.2791577,0.1865956,0.1730454,0.2525703,0.2032449,0.1620312,0.2082404,0.2326763
199.1772,1.918903,1.918903058,1.335594797,0.2837589,0.2837589,0.3050141,0.2791577,0.1865956,0.1730454,0.2525703,0.2015223,0.1614596,0.2082404,0.2326763
199.1774,1.918903,1.918903058,1.335594797,0.2837589,0.2837589,0.3050141,0.2791577,0.1865956,0.1730454,0.2525703,0.2015223,0.1614596,0.216206,0.2411114
199.2766,1.918903,1.918903058,1.335594797,0.2841939,0.2841939,0.3272367,0.2791577,0.1865956,0.1730454,0.2525703,0.2015223,0.1614596,0.216206,0.2411114
199.2768,1.809878,1.809878303,1.38954405,0.2841939,0.2841939,0.3272367,0.2711114,0.1903269,0.1730454,0.2525703,0.2015223,0.1614596,0.216206,0.2411114
199.2771,1.809878,1.809878303,1.38954405,0.2841939,0.2841939,0.3272367,0.2711114,0.1903269,0.1800309,0.2347202,0.2015223,0.1614596,0.216206,0.2411114
199.2773,1.844766,1.844766331,1.446358158,0.2841939,0.2841939,0.3272367,0.2711114,0.1903269,0.1800309,0.2347202,0.1996076,0.1582567,0.216206,0.2411114
199.2775,1.844766,1.844766331,1.446358158,0.2841939,0.2841939,0.3272367,0.2711114,0.1903269,0.1800309,0.2347202,0.1996076,0.1582567,0.2249977,0.2577662
199.3613,1.844766,1.844766331,1.446358158,0.2856309,0.2856309,0.3476029,0.2711114,0.1903269,0.1800309,0.2347202,0.1996076,0.1582567,0.2249977,0.2577662
199.3615,1.741782,1.741781848,1.507652393,0.2856309,0.2856309,0.3476029,0.2634353,0.1943179,0.1800309,0.2347202,0.1996076,0.1582567,0.2249977,0.2577662
199.3618,1.741782,1.741781848,1.507652393,0.2856309,0.2856309,0.3476029,0.2634353,0.1943179,0.186156,0.2173811,0.1996076,0.1582567,0.2249977,0.2577662
199.362,1.779873,1.779873414,1.586818472,0.2856309,0.2856309,0.3476029,0.2634353,0.1943179,0.186156,0.2173811,0.1974601,0.1542585,0.2249977,0.2577662
199.3622,1.779873,1.779873414,1.586818472,0.2856309,0.2856309,0.3476029,0.2634353,0.1943179,0.186156,0.2173811,0.1974601,0.1542585,0.234365,0.2668228
199.4607,1.779873,1.779873414,1.586818472,0.2879837,0.2879837,0.3653998,0.2634353,0.1943179,0.186156,0.2173811,0.1974601,0.1542585,0.234365,0.2668228
199.461,1.686551,1.686550779,1.708054497,0.2879837,0.2879837,0.3653998,0.2564361,0.2016044,0.186156,0.2173811,0.1974601,0.1542585,0.234365,0.2668228
199.4612,1.686551,1.686550779,1.708054497,0.2879837,0.2879837,0.3653998,0.2564361,0.2016044,0.1912645,0.1982654,0.1974601,0.1542585,0.234365,0.2668228
199.4615,1.72839,1.728390186,1.804528463,0.2879837,0.2879837,0.3653998,0.2564361,0.2016044,0.1912645,0.1982654,0.1950555,0.1500784,0.234365,0.2668228
199.4617,1.72839,1.728390186,1.804528463,0.2879837,0.2879837,0.3653998,0.2564361,0.2016044,0.1912645,0.1982654,0.1950555,0.1500784,0.2434005,0.2627598
199.5938,1.72839,1.728390186,1.804528463,0.2910205,0.2910205,0.3782836,0.2564361,0.2016044,0.1912645,0.1982654,0.1950555,0.1500784,0.2434005,0.2627598
199.5941,1.653601,1.653600925,2.113228726,0.2910205,0.2910205,0.3782836,0.2508266,0.2181682,0.1912645,0.1982654,0.1950555,0.1500784,0.2434005,0.2627598
199.5943,1.653601,1.653600925,2.113228726,0.2910205,0.2910205,0.3782836,0.2508266,0.2181682,0.194895,0.1744952,0.1950555,0.1500784,0.2434005,0.2627598
199.5947,1.696245,1.696244757,2.146622482,0.2910205,0.2910205,0.3782836,0.2508266,0.2181682,0.194895,0.1744952,0.192588,0.1489065,0.2434005,0.2627598
199.5949,1.696245,1.696244757,2.146622482,0.2910205,0.2910205,0.3782836,0.2508266,0.2181682,0.194895,0.1744952,0.192588,0.1489065,0.2504846,0.2323645
199.6777,1.696245,1.696244757,2.146622482,0.2952921,0.2952921,0.3934263,0.2508266,0.2181682,0.194895,0.1744952,0.192588,0.1489065,0.2504846,0.2323645
199.678,1.643026,1.643026105,2.545240348,0.2952921,0.2952921,0.3934263,0.2468605,0.2375626,0.194895,0.1744952,0.192588,0.1489065,0.2504846,0.2323645
199.6782,1.643026,1.643026105,2.545240348,0.2952921,0.2952921,0.3934263,0.2468605,0.2375626,0.1964624,0.1474617,0.192588,0.1489065,0.2504846,0.2323645
199.6784,1.68783,1.687829971,2.543653776,0.2952921,0.2952921,0.3934263,0.2468605,0.2375626,0.1964624,0.1474617,0.1900147,0.1489529,0.2504846,0.2323645
199.6787,1.68783,1.687829971,2.543653776,0.2952921,0.2952921,0.3934263,0.2468605,0.2375626,0.1964624,0.1474617,0.1900147,0.1489529,0.2534156,0.2031033
199.7778,1.68783,1.687829971,2.543653776,0.3003362,0.3003362,0.4113096,0.2468605,0.2375626,0.1964624,0.1474617,0.1900147,0.1489529,0.2534156,0.2031033
199.778,1.655596,1.655595866,2.732839352,0.3003362,0.3003362,0.4113096,0.2444918,0.2462386,0.1964624,0.1474617,0.1900147,0.1489529,0.2534156,0.2031033
199.7782,1.655596,1.655595866,2.732839352,0.3003362,0.3003362,0.4113096,0.2444918,0.2462386,0.1961039,0.1271994,0.1900147,0.1489529,0.2534156,0.2031033
199.7784,1.70042,1.700420414,2.810920514,0.3003362,0.3003362,0.4113096,0.2444918,0.2462386,0.1961039,0.1271994,0.1874935,0.1468696,0.2534156,0.2031033
199.7787,1.70042,1.700420414,2.810920514,0.3003362,0.3003362,0.4113096,0.2444918,0.2462386,0.1961039,0.1271994,0.1874935,0.1468696,0.2525147,0.2037042
199.8783,1.70042,1.700420414,2.810920514,0.3063531,0.3063531,0.4222262,0.2444918,0.2462386,0.1961039,0.1271994,0.1874935,0.1468696,0.2525147,0.2037042
199.8787,1.679464,1.679464202,2.834732112,0.3063531,0.3063531,0.4222262,0.2429806,0.2472793,0.1961039,0.1271994,0.1874935,0.1468696,0.2525147,0.2037042
199.879,1.679464,1.679464202,2.834732112,0.3063531,0.3063531,0.4222262,0.2429806,0.2472793,0.1942434,0.1177046,0.1874935,0.1468696,0.2525147,0.2037042
199.8792,1.727359,1.727359409,2.813971139,0.3063531,0.3063531,0.4222262,0.2429806,0.2472793,0.1942434,0.1177046,0.1848759,0.1474103,0.2525147,0.2037042
199.8794,1.727359,1.727359409,2.813971139,0.3063531,0.3063531,0.4222262,0.2429806,0.2472793,0.1942434,0.1177046,0.1848759,0.1474103,0.2491139,0.2011929
199.9618,1.727359,1.727359409,2.813971139,0.3135984,0.3135984,0.4237149,0.2429806,0.2472793,0.1942434,0.1177046,0.1848759,0.1474103,0.2491139,0.2011929
199.9621,1.707856,1.707856154,2.821682746,0.3135984,0.3135984,0.4237149,0.241605,0.2476179,0.1942434,0.1177046,0.1848759,0.1474103,0.2491139,0.2011929
199.9623,1.707856,1.707856154,2.821682746,0.3135984,0.3135984,0.4237149,0.241605,0.2476179,0.1913009,0.1145285,0.1848759,0.1474103,0.2491139,0.2011929
199.9625,1.764937,1.76493676,2.717173436,0.3135984,0.3135984,0.4237149,0.241605,0.2476179,0.1913009,0.1145285,0.1818617,0.1502185,0.2491139,0.2011929
199.9628,1.764937,1.76493676,2.717173436,0.3135984,0.3135984,0.4237149,0.241605,0.2476179,0.1913009,0.1145285,0.1818617,0.1502185,0.2455139,0.2006082
200.0461,1.764937,1.76493676,2.717173436,0.3211535,0.3211535,0.4179873,0.241605,0.2476179,0.1913009,0.1145285,0.1818617,0.1502185,0.2455139,0.2006082
200.0464,1.746827,1.746827302,2.778518715,0.3211535,0.3211535,0.4179873,0.2403623,0.2503975,0.1913009,0.1145285,0.1818617,0.1502185,0.2455139,0.2006082
200.0467,1.746827,1.746827302,2.778518715,0.3211535,0.3211535,0.4179873,0.2403623,0.2503975,0.187884,0.1146723,0.1818617,0.1502185,0.2455139,0.2006082
200.0589,1.808805,1.808805229,2.625612368,0.3211535,0.3211535,0.4179873,0.2403623,0.2503975,0.187884,0.1146723,0.1787189,0.1545307,0.2455139,0.2006082
200.0592,1.808805,1.808805229,2.625612368,0.3211535,0.3211535,0.4179873,0.2403623,0.2503975,0.187884,0.1146723,0.1787189,0.1545307,0.241707,0.1923507
200.2133,1.808805,1.808805229,2.625612368,0.3282272,0.3282272,0.4044434,0.2403623,0.2503975,0.187884,0.1146723,0.1787189,0.1545307,0.241707,0.1923507
200.2136,1.795996,1.795996247,2.805940671,0.3282272,0.3282272,0.4044434,0.2395097,0.2588535,0.187884,0.1146723,0.1787189,0.1545307,0.241707,0.1923507
200.2138,1.795996,1.795996247,2.805940671,0.3282272,0.3282272,0.4044434,0.2395097,0.2588535,0.1843364,0.1165015,0.1787189,0.1545307,0.241707,0.1923507
200.214,1.85501,1.855010162,2.529480109,0.3282272,0.3282272,0.4044434,0.2395097,0.2588535,0.1843364,0.1165015,0.1758531,0.1627565,0.241707,0.1923507
200.2142,1.85501,1.855010162,2.529480109,0.3282272,0.3282272,0.4044434,0.2395097,0.2588535,0.1843364,0.1165015,0.1758531,0.1627565,0.2361332,0.1557676
200.3126,1.85501,1.855010162,2.529480109,0.3349632,0.3349632,0.3900657,0.2395097,0.2588535,0.1843364,0.1165015,0.1758531,0.1627565,0.2361332,0.1557676
200.3128,1.854949,1.854949457,2.883995661,0.3349632,0.3349632,0.3900657,0.2395058,0.2763985,0.1843364,0.1165015,0.1758531,0.1627565,0.2361332,0.1557676
200.313,1.854949,1.854949457,2.883995661,0.3349632,0.3349632,0.3900657,0.2395058,0.2763985,0.1802256,0.110458,0.1758531,0.1627565,0.2361332,0.1557676
200.3133,1.901249,1.901248584,2.424098275,0.3349632,0.3349632,0.3900657,0.2395058,0.2763985,0.1802256,0.110458,0.1736987,0.1775254,0.2361332,0.1557676
200.3135,1.901249,1.901248584,2.424098275,0.3349632,0.3349632,0.3900657,0.2395058,0.2763985,0.1802256,0.110458,0.1736987,0.1775254,0.2295668,0.135857
200.3977,1.901249,1.901248584,2.424098275,0.3419694,0.3419694,0.3876033,0.2395058,0.2763985,0.1802256,0.110458,0.1736987,0.1775254,0.2295668,0.135857
200.398,1.906494,1.906493802,2.506660684,0.3419694,0.3419694,0.3876033,0.2398359,0.281066,0.1802256,0.110458,0.1736987,0.1775254,0.2295668,0.135857
200.3982,1.906494,1.906493802,2.506660684,0.3419694,0.3419694,0.3876033,0.2398359,0.281066,0.1756016,0.1076712,0.1736987,0.1775254,0.2295668,0.135857
200.3984,1.947505,1.947504804,2.390796084,0.3419694,0.3419694,0.3876033,0.2398359,0.281066,0.1756016,0.1076712,0.1718601,0.1817762,0.2295668,0.135857
200.3987,1.947505,1.947504804,2.390796084,0.3419694,0.3419694,0.3876033,0.2398359,0.281066,0.1756016,0.1076712,0.1718601,0.1817762,0.2223063,0.1230117
200.4801,1.947505,1.947504804,2.390796084,0.3494287,0.3494287,0.3920961,0.2398359,0.281066,0.1756016,0.1076712,0.1718601,0.1817762,0.2223063,0.1230117
200.4803,1.953414,1.953413582,2.306858063,0.3494287,0.3494287,0.3920961,0.2401995,0.276088,0.1756016,0.1076712,0.1718601,0.1817762,0.2223063,0.1230117
200.4805,1.953414,1.953413582,2.306858063,0.3494287,0.3494287,0.3920961,0.2401995,0.276088,0.1705258,0.1078858,0.1718601,0.1817762,0.2223063,0.1230117
200.4808,1.992528,1.992528029,2.374708259,0.3494287,0.3494287,0.3920961,0.2401995,0.276088,0.1705258,0.1078858,0.1701649,0.1791605,0.2223063,0.1230117
200.481,1.992528,1.992528029,2.374708259,0.3494287,0.3494287,0.3920961,0.2401995,0.276088,0.1705258,0.1078858,0.1701649,0.1791605,0.2147431,0.1182382
200.5966,1.992528,1.992528029,2.374708259,0.3571903,0.3571903,0.3969776,0.2401995,0.276088,0.1705258,0.1078858,0.1701649,0.1791605,0.2147431,0.1182382
200.5968,1.991033,1.991033374,2.213174104,0.3571903,0.3571903,0.3969776,0.2401094,0.2665325,0.1705258,0.1078858,0.1701649,0.1791605,0.2147431,0.1182382
200.5971,1.991033,1.991033374,2.213174104,0.3571903,0.3571903,0.3969776,0.2401094,0.2665325,0.1655511,0.1108149,0.1701649,0.1791605,0.2147431,0.1182382
200.5973,2.038702,2.038702361,2.358435085,0.3571903,0.3571903,0.3969776,0.2401094,0.2665325,0.1655511,0.1108149,0.1681637,0.1735554,0.2147431,0.1182382
200.5975,2.038702,2.038702361,2.358435085,0.3571903,0.3571903,0.3969776,0.2401094,0.2665325,0.1655511,0.1108149,0.1681637,0.1735554,0.2064866,0.1055853
200.6971,2.038702,2.038702361,2.358435085,0.3657706,0.3657706,0.4109499,0.2401094,0.2665325,0.1655511,0.1108149,0.1681637,0.1735554,0.2064866,0.1055853
200.6974,2.025423,2.025423089,2.119270053,0.3657706,0.3657706,0.4109499,0.2393261,0.252657,0.1655511,0.1108149,0.1681637,0.1735554,0.2064866,0.1055853
200.6976,2.025423,2.025423089,2.119270053,0.3657706,0.3657706,0.4109499,0.2393261,0.252657,0.1605583,0.1116524,0.1681637,0.1735554,0.2064866,0.1055853
200.6978,2.087825,2.087824928,2.381177502,0.3657706,0.3657706,0.4109499,0.2393261,0.252657,0.1605583,0.1116524,0.1656315,0.1637327,0.2064866,0.1055853
200.698,2.087825,2.087824928,2.381177502,0.3657706,0.3657706,0.4109499,0.2393261,0.252657,0.1605583,0.1116524,0.1656315,0.1637327,0.2013374,0.1653674
200.8139,2.087825,2.087824928,2.381177502,0.3754234,0.3754234,0.4291548,0.2393261,0.252657,0.1605583,0.1116524,0.1656315,0.1637327,0.2013374,0.1653674
200.8142,2.061447,2.061446888,2.117142118,0.3754234,0.3754234,0.4291548,0.2378095,0.2382377,0.1605583,0.1116524,0.1656315,0.1637327,0.2013374,0.1653674
200.8144,2.061447,2.061446888,2.117142118,0.3754234,0.3754234,0.4291548,0.2378095,0.2382377,0.1554921,0.1117962,0.1656315,0.1637327,0.2013374,0.1653674
200.8147,2.139699,2.139698686,2.384156389,0.3754234,0.3754234,0.4291548,0.2378095,0.2382377,0.1554921,0.1117962,0.1625746,0.1542919,0.2013374,0.1653674
200.8149,2.139699,2.139698686,2.384156389,0.3754234,0.3754234,0.4291548,0.2378095,0.2382377,0.1554921,0.1117962,0.1625746,0.1542919,0.1990743,0.2206695
200.9144,2.139699,2.139698686,2.384156389,0.3859798,0.3859798,0.4454083,0.2378095,0.2382377,0.1554921,0.1117962,0.1625746,0.1542919,0.1990743,0.2206695
200.9147,2.100185,2.100185199,2.120146378,0.3859798,0.3859798,0.4454083,0.2356034,0.2246601,0.1554921,0.1117962,0.1625746,0.1542919,0.1990743,0.2206695
200.915,2.100185,2.100185199,2.120146378,0.3859798,0.3859798,0.4454083,0.2356034,0.2246601,0.1504674,0.1137811,0.1625746,0.1542919,0.1990743,0.2206695
200.9152,2.189603,2.189602839,2.260730917,0.3859798,0.3859798,0.4454083,0.2356034,0.2246601,0.1504674,0.1137811,0.1592205,0.1494175,0.1990743,0.2206695
200.9154,2.189603,2.189602839,2.260730917,0.3859798,0.3859798,0.4454083,0.2356034,0.2246601,0.1504674,0.1137811,0.1592205,0.1494175,0.1982986,0.2487158
200.998,2.189603,2.189602839,2.260730917,0.3948787,0.3948787,0.4537937,0.2356034,0.2246601,0.1504674,0.1137811,0.1592205,0.1494175,0.1982986,0.2487158
200.9982,2.219931,2.21993129,2.027550721,0.3948787,0.3948787,0.4537937,0.2372295,0.2127587,0.1504674,0.1137811,0.1592205,0.1494175,0.1982986,0.2487158
200.9984,2.219931,2.21993129,2.027550721,0.3948787,0.3948787,0.4537937,0.2372295,0.2127587,0.1425796,0.1194534,0.1592205,0.1494175,0.1982986,0.2487158
200.9987,2.23889,2.238890245,2.033594334,0.3948787,0.3948787,0.4537937,0.2372295,0.2127587,0.1425796,0.1194534,0.1585449,0.1491953,0.1982986,0.2487158
200.999,2.23889,2.238890245,2.033594334,0.3948787,0.3948787,0.4537937,0.2372295,0.2127587,0.1425796,0.1194534,0.1585449,0.1491953,0.2001795,0.2684132
201.0819,2.23889,2.238890245,2.033594334,0.4022906,0.4022906,0.4458407,0.2372295,0.2127587,0.1425796,0.1194534,0.1585449,0.1491953,0.2001795,0.2684132
201.0822,2.257994,2.257994056,1.902457257,0.4022906,0.4022906,0.4458407,0.2382395,0.2057845,0.1425796,0.1194534,0.1585449,0.1491953,0.2001795,0.2684132
201.0824,2.257994,2.257994056,1.902457257,0.4022906,0.4022906,0.4458407,0.2382395,0.2057845,0.1361755,0.1308911,0.1585449,0.1491953,0.2001795,0.2684132
201.0827,2.270444,2.270443742,1.804547503,0.4022906,0.4022906,0.4458407,0.2382395,0.2057845,0.1361755,0.1308911,0.1581096,0.1531893,0.2001795,0.2684132
201.0829,2.270444,2.270443742,1.804547503,0.4022906,0.4022906,0.4458407,0.2382395,0.2057845,0.1361755,0.1308911,0.1581096,0.1531893,0.2019228,0.2742353
201.1993,2.270444,2.270443742,1.804547503,0.4076525,0.4076525,0.4291132,0.2382395,0.2057845,0.1361755,0.1308911,0.1581096,0.1531893,0.2019228,0.2742353
201.1995,2.281946,2.281945698,1.73496404,0.4076525,0.4076525,0.4291132,0.2388422,0.201778,0.1361755,0.1308911,0.1581096,0.1531893,0.2019228,0.2742353
201.1998,2.281946,2.281945698,1.73496404,0.4076525,0.4076525,0.4291132,0.2388422,0.201778,0.1315283,0.1464235,0.1581096,0.1531893,0.2019228,0.2742353
201.2,2.2839,2.283900592,1.652380069,0.4076525,0.4076525,0.4291132,0.2388422,0.201778,0.1315283,0.1464235,0.158042,0.1569708,0.2019228,0.2742353
201.2002,2.2839,2.283900592,1.652380069,0.4076525,0.4076525,0.4291132,0.2388422,0.201778,0.1315283,0.1464235,0.158042,0.1569708,0.2027653,0.2737737
201.2816,2.2839,2.283900592,1.652380069,0.4108725,0.4108725,0.4087823,0.2388422,0.201778,0.1315283,0.1464235,0.158042,0.1569708,0.2027653,0.2737737
201.2818,2.290222,2.290221855,1.633038599,0.4108725,0.4108725,0.4087823,0.2391725,0.2005936,0.1315283,0.1464235,0.158042,0.1569708,0.2027653,0.2737737
201.282,2.290222,2.290221855,1.633038599,0.4108725,0.4108725,0.4087823,0.2391725,0.2005936,0.1286775,0.1632158,0.158042,0.1569708,0.2027653,0.2737737
201.2822,2.283272,2.283272045,1.595131776,0.4108725,0.4108725,0.4087823,0.2391725,0.2005936,0.1286775,0.1632158,0.1582823,0.158825,0.2027653,0.2737737
201.2825,2.283272,2.283272045,1.595131776,0.4108725,0.4108725,0.4087823,0.2391725,0.2005936,0.1286775,0.1632158,0.1582823,0.158825,0.2028275,0.2680035
201.4333,2.283272,2.283272045,1.595131776,0.4124284,0.4124284,0.3949627,0.2391725,0.2005936,0.1286775,0.1632158,0.1582823,0.158825,0.2028275,0.2680035
201.4336,2.281592,2.281592042,1.584636231,0.4124284,0.4124284,0.3949627,0.2390845,0.1999326,0.1286775,0.1632158,0.1582823,0.158825,0.2028275,0.2680035
201.4338,2.281592,2.281592042,1.584636231,0.4124284,0.4124284,0.3949627,0.2390845,0.1999326,0.127529,0.1764445,0.1582823,0.158825,0.2028275,0.2680035
201.434,2.269802,2.269801827,1.603680469,0.4124284,0.4124284,0.3949627,0.2390845,0.1999326,0.127529,0.1764445,0.1586929,0.1578791,0.2028275,0.2680035
201.4342,2.269802,2.269801827,1.603680469,0.4124284,0.4124284,0.3949627,0.2390845,0.1999326,0.127529,0.1764445,0.1586929,0.1578791,0.2030955,0.2678529
201.5159,2.269802,2.269801827,1.603680469,0.4127853,0.4127853,0.3850635,0.2390845,0.1999326,0.127529,0.1764445,0.1586929,0.1578791,0.2030955,0.2678529
201.5161,2.250829,2.25082841,1.591026207,0.4127853,0.4127853,0.3850635,0.2380831,0.1991422,0.127529,0.1764445,0.1586929,0.1578791,0.2030955,0.2678529
201.5164,2.250829,2.25082841,1.591026207,0.4127853,0.4127853,0.3850635,0.2380831,0.1991422,0.1281423,0.1861482,0.1586929,0.1578791,0.2030955,0.2678529
201.5166,2.237436,2.237435955,1.590263936,0.4127853,0.4127853,0.3850635,0.2380831,0.1991422,0.1281423,0.1861482,0.1591671,0.1579169,0.2030955,0.2678529
201.5168,2.237436,2.237435955,1.590263936,0.4127853,0.4127853,0.3850635,0.2380831,0.1991422,0.1281423,0.1861482,0.1591671,0.1579169,0.2047022,0.2628913
201.6164,2.237436,2.237435955,1.590263936,0.4120518,0.4120518,0.3794914,0.2380831,0.1991422,0.1281423,0.1861482,0.1591671,0.1579169,0.2047022,0.2628913
201.6166,2.19834,2.198340249,1.569966583,0.4120518,0.4120518,0.3794914,0.2359939,0.1978672,0.1281423,0.1861482,0.1591671,0.1579169,0.2047022,0.2628913
201.6168,2.19834,2.198340249,1.569966583,0.4120518,0.4120518,0.3794914,0.2359939,0.1978672,0.1304565,0.1914306,0.1591671,0.1579169,0.2047022,0.2628913
201.6171,2.184391,2.184391065,1.556603757,0.4120518,0.4120518,0.3794914,0.2359939,0.1978672,0.1304565,0.1914306,0.1596745,0.1585933,0.2047022,0.2628913
201.6172,2.184391,2.184391065,1.556603757,0.4120518,0.4120518,0.3794914,0.2359939,0.1978672,0.1304565,0.1914306,0.1596745,0.1585933,0.2080716,0.2671227
201.7333,2.184391,2.184391065,1.556603757,0.4107161,0.4107161,0.3859304,0.2359939,0.1978672,0.1304565,0.1914306,0.1596745,0.1585933,0.2080716,0.2671227
201.7335,2.134607,2.134606583,1.509459879,0.4107161,0.4107161,0.3859304,0.2332891,0.1948479,0.1304565,0.1914306,0.1596745,0.1585933,0.2080716,0.2671227
201.7338,2.134607,2.134606583,1.509459879,0.4107161,0.4107161,0.3859304,0.2332891,0.1948479,0.1337151,0.1891127,0.1596745,0.1585933,0.2080716,0.2671227
201.734,2.122754,2.122753616,1.573594623,0.4107161,0.4107161,0.3859304,0.2332891,0.1948479,0.1337151,0.1891127,0.1601197,0.1553278,0.2080716,0.2671227
201.7342,2.122754,2.122753616,1.573594623,0.4107161,0.4107161,0.3859304,0.2332891,0.1948479,0.1337151,0.1891127,0.1601197,0.1553278,0.2126437,0.2905732
201.8005,2.122754,2.122753616,1.573594623,0.409702,0.409702,0.4029583,0.2332891,0.1948479,0.1337151,0.1891127,0.1601197,0.1553278,0.2126437,0.2905732
201.8007,2.068799,2.068798484,1.505498826,0.409702,0.409702,0.4029583,0.2303052,0.1905853,0.1337151,0.1891127,0.1601197,0.1553278,0.2126437,0.2905732
201.801,2.068799,2.068798484,1.505498826,0.409702,0.409702,0.4029583,0.2303052,0.1905853,0.1370696,0.1814415,0.1601197,0.1553278,0.2126437,0.2905732
201.8012,2.067431,2.067431443,1.648985797,0.409702,0.409702,0.4029583,0.2303052,0.1905853,0.1370696,0.1814415,0.1601726,0.1484161,0.2126437,0.2905732
201.8014,2.067431,2.067431443,1.648985797,0.409702,0.409702,0.4029583,0.2303052,0.1905853,0.1370696,0.1814415,0.1601726,0.1484161,0.2189579,0.3211627
201.9005,2.067431,2.067431443,1.648985797,0.4086422,0.4086422,0.4035796,0.2303052,0.1905853,0.1370696,0.1814415,0.1601726,0.1484161,0.2189579,0.3211627
201.9007,2.01307,2.013069944,1.633795564,0.4086422,0.4086422,0.4035796,0.2272572,0.1897055,0.1370696,0.1814415,0.1601726,0.1484161,0.2189579,0.3211627
201.901,2.01307,2.013069944,1.633795564,0.4086422,0.4086422,0.4035796,0.2272572,0.1897055,0.1406612,0.1827677,0.1601726,0.1484161,0.2189579,0.3211627
201.9012,2.014206,2.014205714,1.613203137,0.4086422,0.4086422,0.4035796,0.2272572,0.1897055,0.1406612,0.1827677,0.1601274,0.1493603,0.2189579,0.3211627
201.9014,2.014206,2.014205714,1.613203137,0.4086422,0.4086422,0.4035796,0.2272572,0.1897055,0.1406612,0.1827677,0.1601274,0.1493603,0.2255631,0.3261074
202.034,2.014206,2.014205714,1.613203137,0.4078999,0.4078999,0.4038835,0.2272572,0.1897055,0.1406612,0.1827677,0.1601274,0.1493603,0.2255631,0.3261074
