Time,Focus,Break,FocusRaw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
320.47068,0.4045918,0.404591801,0.298357208,0.2299812,0.2299812,0.1901789,0.1177722,0.1020982,0.3002957,0.3381277,0.1851545,0.1869173,0.3243838,0.3393612
320.58705,0.4045918,0.404591801,0.298357208,0.2334496,0.2334496,0.3804913,0.1177722,0.1020982,0.3002957,0.3381277,0.1851545,0.1869173,0.3243838,0.3393612
320.58732,0.3858156,0.385815633,0.096786082,0.2334496,0.2334496,0.3804913,0.115007,0.05815085,0.3002957,0.3381277,0.1851545,0.1869173,0.3243838,0.3393612
320.58755,0.3858156,0.385815633,0.096786082,0.2334496,0.2334496,0.3804913,0.115007,0.05815085,0.299628,0.2769448,0.1851545,0.1869173,0.3243838,0.3393612
320.58778,0.3826757,0.382675687,0.094196762,0.2334496,0.2334496,0.3804913,0.115007,0.05815085,0.299628,0.2769448,0.1859126,0.189469,0.3243838,0.3393612
320.588,0.3826757,0.382675687,0.094196762,0.2334496,0.2334496,0.3804913,0.115007,0.05815085,0.299628,0.2769448,0.1859126,0.189469,0.327,0.1946627
320.72022,0.3826757,0.382675687,0.094196762,0.2377011,0.2377011,0.3835801,0.115007,0.05815085,0.299628,0.2769448,0.1859126,0.189469,0.327,0.1946627
320.72056,0.360455,0.360454968,0.08377876,0.2377011,0.2377011,0.3835801,0.111618,0.05484096,0.299628,0.2769448,0.1859126,0.189469,0.327,0.1946627
320.7208,0.360455,0.360454968,0.08377876,0.2377011,0.2377011,0.3835801,0.111618,0.05484096,0.2998505,0.2822774,0.1859126,0.189469,0.327,0.1946627
320.72101,0.3590831,0.359083107,0.088042016,0.2377011,0.2377011,0.3835801,0.111618,0.05484096,0.2998505,0.2822774,0.1862674,0.1848247,0.327,0.1946627
320.72122,0.3590831,0.359083107,0.088042016,0.2377011,0.2377011,0.3835801,0.111618,0.05484096,0.2998505,0.2822774,0.1862674,0.1848247,0.3273277,0.1727546
320.83655,0.3590831,0.359083107,0.088042016,0.2412728,0.2412728,0.387587,0.111618,0.05484096,0.2998505,0.2822774,0.1862674,0.1848247,0.3273277,0.1727546
320.83684,0.3320548,0.33205483,0.081024107,0.2412728,0.2412728,0.387587,0.1073351,0.05260986,0.2998505,0.2822774,0.1862674,0.1848247,0.3273277,0.1727546
320.83706,0.3320548,0.33205483,0.081024107,0.2412728,0.2412728,0.387587,0.1073351,0.05260986,0.3023914,0.2854212,0.1862674,0.1848247,0.3273277,0.1727546
320.83728,0.3313053,0.331305297,0.085001036,0.2412728,0.2412728,0.387587,0.1073351,0.05260986,0.3023914,0.2854212,0.186478,0.1804492,0.3273277,0.1727546
320.83749,0.3313053,0.331305297,0.085001036,0.2412728,0.2412728,0.387587,0.1073351,0.05260986,0.3023914,0.2854212,0.186478,0.1804492,0.3195293,0.1649604
320.86957,0.3313053,0.331305297,0.085001036,0.2465891,0.2465891,0.3923601,0.1073351,0.05260986,0.3023914,0.2854212,0.186478,0.1804492,0.3195293,0.1649604
320.86985,0.3019823,0.301982345,0.082656373,0.2465891,0.2465891,0.3923601,0.1024751,0.0518792,0.3023914,0.2854212,0.186478,0.1804492,0.3195293,0.1649604
320.87007,0.3019823,0.301982345,0.082656373,0.2465891,0.2465891,0.3923601,0.1024751,0.0518792,0.3050024,0.285653,0.186478,0.1804492,0.3195293,0.1649604
320.87028,0.302704,0.302703993,0.086112313,0.2465891,0.2465891,0.3923601,0.1024751,0.0518792,0.3050024,0.285653,0.1862555,0.1767912,0.3195293,0.1649604
320.88618,0.302704,0.302703993,0.086112313,0.2465891,0.2465891,0.3923601,0.1024751,0.0518792,0.3050024,0.285653,0.1862555,0.1767912,0.3103398,0.1587713
321.0041,0.302704,0.302703993,0.086112313,0.2533249,0.2533249,0.4003242,0.1024751,0.0518792,0.3050024,0.285653,0.1862555,0.1767912,0.3103398,0.1587713
321.00443,0.2743118,0.274311825,0.091833503,0.2533249,0.2533249,0.4003242,0.09755094,0.05357488,0.3050024,0.285653,0.1862555,0.1767912,0.3103398,0.1587713
321.00466,0.2743118,0.274311825,0.091833503,0.2533249,0.2533249,0.4003242,0.09755094,0.05357488,0.3070348,0.2807961,0.1862555,0.1767912,0.3103398,0.1587713
321.00488,0.2754821,0.275482074,0.093801317,0.2533249,0.2533249,0.4003242,0.09755094,0.05357488,0.3070348,0.2807961,0.1858595,0.174927,0.3103398,0.1587713
321.00509,0.2754821,0.275482074,0.093801317,0.2533249,0.2533249,0.4003242,0.09755094,0.05357488,0.3070348,0.2807961,0.1858595,0.174927,0.2999958,0.1436329
321.08711,0.2754821,0.275482074,0.093801317,0.2614234,0.2614234,0.4081472,0.09755094,0.05357488,0.3070348,0.2807961,0.1858595,0.174927,0.2999958,0.1436329
321.0874,0.2503918,0.250391845,0.119481057,0.2614234,0.2614234,0.4081472,0.09300256,0.06046531,0.3070348,0.2807961,0.1858595,0.174927,0.2999958,0.1436329
321.08763,0.2503918,0.250391845,0.119481057,0.2614234,0.2614234,0.4081472,0.09300256,0.06046531,0.3080079,0.2698453,0.1858595,0.174927,0.2999958,0.1436329
321.08785,0.2514138,0.251413809,0.116879473,0.2614234,0.2614234,0.4081472,0.09300256,0.06046531,0.3080079,0.2698453,0.1854814,0.1768631,0.2999958,0.1436329
321.08807,0.2514138,0.251413809,0.116879473,0.2614234,0.2614234,0.4081472,0.09300256,0.06046531,0.3080079,0.2698453,0.1854814,0.1768631,0.2878799,0.1132671
321.22072,0.2514138,0.251413809,0.116879473,0.2702214,0.2702214,0.4094651,0.09300256,0.06046531,0.3080079,0.2698453,0.1854814,0.1768631,0.2878799,0.1132671
321.221,0.2347778,0.234777766,0.197311852,0.2702214,0.2702214,0.4094651,0.08987291,0.07856221,0.3080079,0.2698453,0.1854814,0.1768631,0.2878799,0.1132671
321.22121,0.2347778,0.234777766,0.197311852,0.2702214,0.2702214,0.4094651,0.08987291,0.07856221,0.3071774,0.2498059,0.1854814,0.1768631,0.2878799,0.1132671
321.22143,0.2347675,0.234767468,0.180664229,0.2702214,0.2702214,0.4094651,0.08987291,0.07856221,0.3071774,0.2498059,0.1854855,0.1848322,0.2878799,0.1132671
321.22163,0.2347675,0.234767468,0.180664229,0.2702214,0.2702214,0.4094651,0.08987291,0.07856221,0.3071774,0.2498059,0.1854855,0.1848322,0.2755596,0.1173533
321.3083,0.2347675,0.234767468,0.180664229,0.2787515,0.2787515,0.4029683,0.08987291,0.07856221,0.3071774,0.2498059,0.1854855,0.1848322,0.2755596,0.1173533
321.30865,0.2320493,0.232049266,0.360521358,0.2787515,0.2787515,0.4029683,0.08935111,0.1109796,0.3071774,0.2498059,0.1854855,0.1848322,0.2755596,0.1173533
321.30889,0.2320493,0.232049266,0.360521358,0.2787515,0.2787515,0.4029683,0.08935111,0.1109796,0.3036359,0.2185888,0.1854855,0.1848322,0.2755596,0.1173533
321.30911,0.2297855,0.229785463,0.304680668,0.2787515,0.2787515,0.4029683,0.08935111,0.1109796,0.3036359,0.2185888,0.1863969,0.2010577,0.2755596,0.1173533
321.30931,0.2297855,0.229785463,0.304680668,0.2787515,0.2787515,0.4029683,0.08935111,0.1109796,0.3036359,0.2185888,0.1863969,0.2010577,0.2642408,0.1358498
321.40501,0.2297855,0.229785463,0.304680668,0.2875824,0.2875824,0.3991646,0.08935111,0.1109796,0.3036359,0.2185888,0.1863969,0.2010577,0.2642408,0.1358498
321.40529,0.237848,0.237847997,0.467433202,0.2875824,0.2875824,0.3991646,0.09090514,0.1374613,0.3036359,0.2185888,0.1863969,0.2010577,0.2642408,0.1358498
321.40552,0.237848,0.237847997,0.467433202,0.2875824,0.2875824,0.3991646,0.09090514,0.1374613,0.2975665,0.1922833,0.1863969,0.2010577,0.2642408,0.1358498
321.40574,0.2334287,0.233428721,0.3996696,0.2875824,0.2875824,0.3991646,0.09090514,0.1374613,0.2975665,0.1922833,0.1881531,0.2174352,0.2642408,0.1358498
321.40595,0.2334287,0.233428721,0.3996696,0.2875824,0.2875824,0.3991646,0.09090514,0.1374613,0.2975665,0.1922833,0.1881531,0.2174352,0.2537648,0.1466968
321.50457,0.2334287,0.233428721,0.3996696,0.2976938,0.2976938,0.402016,0.09090514,0.1374613,0.2975665,0.1922833,0.1881531,0.2174352,0.2537648,0.1466968
321.50484,0.2450301,0.245030111,0.449129907,0.2976938,0.2976938,0.402016,0.09313674,0.1457189,0.2975665,0.1922833,0.1881531,0.2174352,0.2537648,0.1466968
321.50509,0.2450301,0.245030111,0.449129907,0.2976938,0.2976938,0.402016,0.09313674,0.1457189,0.2900291,0.1824651,0.1881531,0.2174352,0.2537648,0.1466968
321.50532,0.240128,0.240128023,0.424859067,0.2976938,0.2976938,0.402016,0.09313674,0.1457189,0.2900291,0.1824651,0.1900639,0.2235597,0.2537648,0.1466968
321.50554,0.240128,0.240128023,0.424859067,0.2976938,0.2976938,0.402016,0.09313674,0.1457189,0.2900291,0.1824651,0.1900639,0.2235597,0.2434383,0.1484775
321.58971,0.240128,0.240128023,0.424859067,0.3086981,0.3086981,0.4036101,0.09313674,0.1457189,0.2900291,0.1824651,0.1900639,0.2235597,0.2434383,0.1484775
321.58999,0.2525671,0.252567048,0.430452338,0.3086981,0.3086981,0.4036101,0.0955186,0.146675,0.2900291,0.1824651,0.1900639,0.2235597,0.2434383,0.1484775
321.59022,0.2525671,0.252567048,0.430452338,0.3086981,0.3086981,0.4036101,0.0955186,0.146675,0.2818137,0.1805739,0.1900639,0.2235597,0.2434383,0.1484775
321.59045,0.2475099,0.247509883,0.425107445,0.3086981,0.3086981,0.4036101,0.0955186,0.146675,0.2818137,0.1805739,0.1919958,0.2249607,0.2434383,0.1484775
321.59066,0.2475099,0.247509883,0.425107445,0.3086981,0.3086981,0.4036101,0.0955186,0.146675,0.2818137,0.1805739,0.1919958,0.2249607,0.2331014,0.1478214
321.68873,0.2475099,0.247509883,0.425107445,0.3206341,0.3206341,0.4141026,0.0955186,0.146675,0.2818137,0.1805739,0.1919958,0.2249607,0.2331014,0.1478214
321.68902,0.2580046,0.258004592,0.398462902,0.3206341,0.3206341,0.4141026,0.09752262,0.142004,0.2818137,0.1805739,0.1919958,0.2249607,0.2331014,0.1478214
321.68925,0.2580046,0.258004592,0.398462902,0.3206341,0.3206341,0.4141026,0.09752262,0.142004,0.2734277,0.1778401,0.1919958,0.2249607,0.2331014,0.1478214
321.68946,0.2536368,0.253636848,0.416433845,0.3206341,0.3206341,0.4141026,0.09752262,0.142004,0.2734277,0.1778401,0.1936418,0.2200531,0.2331014,0.1478214
321.68967,0.2536368,0.253636848,0.416433845,0.3206341,0.3206341,0.4141026,0.09752262,0.142004,0.2734277,0.1778401,0.1936418,0.2200531,0.2215011,0.1256658
321.8103,0.2536368,0.253636848,0.416433845,0.330844,0.330844,0.3786563,0.09752262,0.142004,0.2734277,0.1778401,0.1936418,0.2200531,0.2215011,0.1256658
321.81058,0.2625083,0.262508296,0.423710553,0.330844,0.330844,0.3786563,0.09921349,0.1432393,0.2734277,0.1778401,0.1936418,0.2200531,0.2215011,0.1256658
321.81081,0.2625083,0.262508296,0.423710553,0.330844,0.330844,0.3786563,0.09921349,0.1432393,0.2663696,0.1934174,0.1936418,0.2200531,0.2215011,0.1256658
321.81104,0.2562099,0.256209861,0.369752621,0.330844,0.330844,0.3786563,0.09921349,0.1432393,0.2663696,0.1934174,0.1960075,0.2355627,0.2215011,0.1256658
321.81126,0.2562099,0.256209861,0.369752621,0.330844,0.330844,0.3786563,0.09921349,0.1432393,0.2663696,0.1934174,0.1960075,0.2355627,0.2078686,0.09165069
321.93914,0.2562099,0.256209861,0.369752621,0.3378254,0.3378254,0.3174622,0.09921349,0.1432393,0.2663696,0.1934174,0.1960075,0.2355627,0.2078686,0.09165069
321.93942,0.264707,0.264706985,0.364015638,0.3378254,0.3378254,0.3174622,0.1008453,0.1421237,0.2663696,0.1934174,0.1960075,0.2355627,0.2078686,0.09165069
321.93964,0.264707,0.264706985,0.364015638,0.3378254,0.3378254,0.3174622,0.1008453,0.1421237,0.2611593,0.2284829,0.1960075,0.2355627,0.2078686,0.09165069
321.93988,0.2556304,0.255630389,0.308077013,0.3378254,0.3378254,0.3174622,0.1008453,0.1421237,0.2611593,0.2284829,0.199457,0.2560572,0.2078686,0.09165069
321.94009,0.2556304,0.255630389,0.308077013,0.3378254,0.3378254,0.3174622,0.1008453,0.1421237,0.2611593,0.2284829,0.199457,0.2560572,0.1939737,0.08664936
322.00542,0.2556304,0.255630389,0.308077013,0.3427578,0.3427578,0.2790308,0.1008453,0.1421237,0.2611593,0.2284829,0.199457,0.2560572,0.1939737,0.08664936
322.00571,0.2587644,0.258764411,0.22962149,0.3427578,0.3427578,0.2790308,0.1014616,0.1226996,0.2611593,0.2284829,0.199457,0.2560572,0.1939737,0.08664936
322.00593,0.2587644,0.258764411,0.22962149,0.3427578,0.3427578,0.2790308,0.1014616,0.1226996,0.2577504,0.2627271,0.199457,0.2560572,0.1939737,0.08664936
322.00614,0.2490349,0.249034925,0.216695429,0.3427578,0.3427578,0.2790308,0.1014616,0.1226996,0.2577504,0.2627271,0.2033159,0.2635836,0.1939737,0.08664936
322.00636,0.2490349,0.249034925,0.216695429,0.3427578,0.3427578,0.2790308,0.1014616,0.1226996,0.2577504,0.2627271,0.2033159,0.2635836,0.1802218,0.08936451
322.09116,0.2490349,0.249034925,0.216695429,0.3468131,0.3468131,0.2631875,0.1014616,0.1226996,0.2577504,0.2627271,0.2033159,0.2635836,0.1802218,0.08936451
322.09144,0.2443651,0.244365097,0.122268156,0.3468131,0.3468131,0.2631875,0.1005058,0.09216691,0.2577504,0.2627271,0.2033159,0.2635836,0.1802218,0.08936451
322.09167,0.2443651,0.244365097,0.122268156,0.3468131,0.3468131,0.2631875,0.1005058,0.09216691,0.2561204,0.2972939,0.2033159,0.2635836,0.1802218,0.08936451
322.0919,0.2356448,0.23564476,0.125174554,0.3468131,0.3468131,0.2631875,0.1005058,0.09216691,0.2561204,0.2972939,0.2070437,0.2605056,0.1802218,0.08936451
322.09212,0.2356448,0.23564476,0.125174554,0.3468131,0.3468131,0.2631875,0.1005058,0.09216691,0.2561204,0.2972939,0.2070437,0.2605056,0.1662583,0.08502655
322.20595,0.2356448,0.23564476,0.125174554,0.3499271,0.3499271,0.2466818,0.1005058,0.09216691,0.2561204,0.2972939,0.2070437,0.2605056,0.1662583,0.08502655
322.20621,0.2269385,0.226938548,0.078593084,0.3499271,0.3499271,0.2466818,0.09863164,0.07303132,0.2561204,0.2972939,0.2070437,0.2605056,0.1662583,0.08502655
322.20645,0.2269385,0.226938548,0.078593084,0.3499271,0.3499271,0.2466818,0.09863164,0.07303132,0.2556762,0.3218581,0.2070437,0.2605056,0.1662583,0.08502655
322.20666,0.2193853,0.21938534,0.081538333,0.3499271,0.3499271,0.2466818,0.09863164,0.07303132,0.2556762,0.3218581,0.2105777,0.2557574,0.1662583,0.08502655
322.20687,0.2193853,0.21938534,0.081538333,0.3499271,0.3499271,0.2466818,0.09863164,0.07303132,0.2556762,0.3218581,0.2105777,0.2557574,0.1530991,0.0993074
322.29067,0.2193853,0.21938534,0.081538333,0.3518838,0.3518838,0.2267785,0.09863164,0.07303132,0.2556762,0.3218581,0.2105777,0.2557574,0.1530991,0.0993074
322.29094,0.2098384,0.209838422,0.063583759,0.3518838,0.3518838,0.2267785,0.09646171,0.06449133,0.2556762,0.3218581,0.2105777,0.2557574,0.1530991,0.0993074
322.29117,0.2098384,0.209838422,0.063583759,0.3518838,0.3518838,0.2267785,0.09646171,0.06449133,0.2559221,0.3381186,0.2105777,0.2557574,0.1530991,0.0993074
322.29138,0.2028704,0.202870423,0.063711448,0.3518838,0.3518838,0.2267785,0.09646171,0.06449133,0.2559221,0.3381186,0.2141636,0.255501,0.1530991,0.0993074
322.29158,0.2028704,0.202870423,0.063711448,0.3518838,0.3518838,0.2267785,0.09646171,0.06449133,0.2559221,0.3381186,0.2141636,0.255501,0.1407493,0.1129626
322.43995,0.2028704,0.202870423,0.063711448,0.3527927,0.3527927,0.2074481,0.09646171,0.06449133,0.2559221,0.3381186,0.2141636,0.255501,0.1407493,0.1129626
322.44021,0.1940115,0.194011486,0.058192483,0.3527927,0.3527927,0.2074481,0.09433205,0.06163481,0.2559221,0.3381186,0.2141636,0.255501,0.1407493,0.1129626
322.44052,0.1940115,0.194011486,0.058192483,0.3527927,0.3527927,0.2074481,0.09433205,0.06163481,0.2564912,0.3489389,0.2141636,0.255501,0.1407493,0.1129626
322.44076,0.1873233,0.187323286,0.056664879,0.3527927,0.3527927,0.2074481,0.09433205,0.06163481,0.2564912,0.3489389,0.2179533,0.2589221,0.1407493,0.1129626
322.44098,0.1873233,0.187323286,0.056664879,0.3527927,0.3527927,0.2074481,0.09433205,0.06163481,0.2564912,0.3489389,0.2179533,0.2589221,0.129,0.116125
322.52342,0.1873233,0.187323286,0.056664879,0.3431109,0.3431109,0.1965373,0.09433205,0.06163481,0.2564912,0.3489389,0.2179533,0.2589221,0.129,0.116125
322.5237,0.1880795,0.188079523,0.056904464,0.3431109,0.3431109,0.1965373,0.09452228,0.06176497,0.2564912,0.3489389,0.2179533,0.2589221,0.129,0.116125
322.52393,0.1880795,0.188079523,0.056904464,0.3431109,0.3431109,0.1965373,0.09452228,0.06176497,0.2605796,0.3546259,0.2179533,0.2589221,0.129,0.116125
322.52415,0.1817008,0.181700788,0.055775095,0.3431109,0.3431109,0.1965373,0.09452228,0.06176497,0.2605796,0.3546259,0.221746,0.2615303,0.129,0.116125
322.52444,0.1817008,0.181700788,0.055775095,0.3431109,0.3431109,0.1965373,0.09452228,0.06176497,0.2605796,0.3546259,0.221746,0.2615303,0.1248173,0.1151911
322.60658,0.1817008,0.181700788,0.055775095,0.3328661,0.3328661,0.1889285,0.09452228,0.06176497,0.2605796,0.3546259,0.221746,0.2615303,0.1248173,0.1151911
322.62317,0.1835562,0.183556171,0.059860338,0.3328661,0.3328661,0.1889285,0.09500364,0.06398699,0.2605796,0.3546259,0.221746,0.2615303,0.1248173,0.1151911
322.62343,0.1835562,0.183556171,0.059860338,0.3328661,0.3328661,0.1889285,0.09500364,0.06398699,0.2645919,0.3585108,0.221746,0.2615303,0.1248173,0.1151911
322.62365,0.1770187,0.177018742,0.059683635,0.3328661,0.3328661,0.1889285,0.09500364,0.06398699,0.2645919,0.3585108,0.2258035,0.2619172,0.1248173,0.1151911
322.62386,0.1770187,0.177018742,0.059683635,0.3328661,0.3328661,0.1889285,0.09500364,0.06398699,0.2645919,0.3585108,0.2258035,0.2619172,0.1217784,0.1150163
322.72401,0.1770187,0.177018742,0.059683635,0.321568,0.321568,0.1729223,0.09500364,0.06398699,0.2645919,0.3585108,0.2258035,0.2619172,0.1217784,0.1150163
322.72429,0.1801484,0.180148391,0.068392617,0.321568,0.321568,0.1729223,0.09583978,0.06849654,0.2645919,0.3585108,0.2258035,0.2619172,0.1217784,0.1150163
322.7246,0.1801484,0.180148391,0.068392617,0.321568,0.321568,0.1729223,0.09583978,0.06849654,0.2687792,0.3649788,0.2258035,0.2619172,0.1217784,0.1150163
322.72484,0.1734789,0.173478934,0.068275507,0.321568,0.321568,0.1729223,0.09583978,0.06849654,0.2687792,0.3649788,0.2301031,0.2621417,0.1217784,0.1150163
322.7251,0.1734789,0.173478934,0.068275507,0.321568,0.321568,0.1729223,0.09583978,0.06849654,0.2687792,0.3649788,0.2301031,0.2621417,0.1191887,0.1157549
322.80745,0.1734789,0.173478934,0.068275507,0.3087352,0.3087352,0.1485363,0.09583978,0.06849654,0.2687792,0.3649788,0.2301031,0.2621417,0.1191887,0.1157549
322.80772,0.1775829,0.177582917,0.07817102,0.3087352,0.3087352,0.1485363,0.0969668,0.07329242,0.2687792,0.3649788,0.2301031,0.2621417,0.1191887,0.1157549
322.80794,0.1775829,0.177582917,0.07817102,0.3087352,0.3087352,0.1485363,0.0969668,0.07329242,0.2736041,0.3773267,0.2301031,0.2621417,0.1191887,0.1157549
322.80817,0.1708845,0.170884537,0.078462583,0.3087352,0.3087352,0.1485363,0.0969668,0.07329242,0.2736041,0.3773267,0.2345696,0.2616542,0.1191887,0.1157549
322.80847,0.1708845,0.170884537,0.078462583,0.3087352,0.3087352,0.1485363,0.0969668,0.07329242,0.2736041,0.3773267,0.2345696,0.2616542,0.1169976,0.117141
322.90768,0.1708845,0.170884537,0.078462583,0.2955233,0.2955233,0.1492998,0.0969668,0.07329242,0.2736041,0.3773267,0.2345696,0.2616542,0.1169976,0.117141
322.90797,0.1745031,0.174503125,0.077793746,0.2955233,0.2955233,0.1492998,0.09798808,0.07297937,0.2736041,0.3773267,0.2345696,0.2616542,0.1169976,0.117141
322.90819,0.1745031,0.174503125,0.077793746,0.2955233,0.2955233,0.1492998,0.09798808,0.07297937,0.278684,0.3773143,0.2345696,0.2616542,0.1169976,0.117141
322.90851,0.1679393,0.167939315,0.078071544,0.2955233,0.2955233,0.1492998,0.09798808,0.07297937,0.278684,0.3773143,0.2391096,0.2611883,0.1169976,0.117141
322.90874,0.1679393,0.167939315,0.078071544,0.2955233,0.2955233,0.1492998,0.09798808,0.07297937,0.278684,0.3773143,0.2391096,0.2611883,0.1158574,0.1219686
323.04147,0.1679393,0.167939315,0.078071544,0.28192,0.28192,0.1496845,0.09798808,0.07297937,0.278684,0.3773143,0.2391096,0.2611883,0.1158574,0.1219686
323.04175,0.170158,0.170158019,0.0775246,0.28192,0.28192,0.1496845,0.09863324,0.07272328,0.278684,0.3773143,0.2391096,0.2611883,0.1158574,0.1219686
323.04198,0.170158,0.170158019,0.0775246,0.28192,0.28192,0.1496845,0.09863324,0.07272328,0.2843512,0.3775213,0.2391096,0.2611883,0.1158574,0.1219686
323.0422,0.1640355,0.164035459,0.077713377,0.28192,0.28192,0.1496845,0.09863324,0.07272328,0.2843512,0.3775213,0.2435311,0.2608709,0.1158574,0.1219686
323.0424,0.1640355,0.164035459,0.077713377,0.28192,0.28192,0.1496845,0.09863324,0.07272328,0.2843512,0.3775213,0.2435311,0.2608709,0.1164363,0.1242675
323.1414,0.1640355,0.164035459,0.077713377,0.2682483,0.2682483,0.1497027,0.09863324,0.07272328,0.2843512,0.3775213,0.2435311,0.2608709,0.1164363,0.1242675
323.14169,0.1630009,0.163000939,0.077542595,0.2682483,0.2682483,0.1497027,0.09832172,0.07264333,0.2843512,0.3775213,0.2435311,0.2608709,0.1164363,0.1242675
323.14191,0.1630009,0.163000939,0.077542595,0.2682483,0.2682483,0.1497027,0.09832172,0.07264333,0.2910863,0.3777748,0.2435311,0.2608709,0.1164363,0.1242675
323.14213,0.1577879,0.157787862,0.077675733,0.2682483,0.2682483,0.1497027,0.09832172,0.07264333,0.2910863,0.3777748,0.2475214,0.2606472,0.1164363,0.1242675
323.14235,0.1577879,0.157787862,0.077675733,0.2682483,0.2682483,0.1497027,0.09832172,0.07264333,0.2910863,0.3777748,0.2475214,0.2606472,0.1167912,0.1240958
323.22479,0.1577879,0.157787862,0.077675733,0.2549186,0.2549186,0.1497031,0.09832172,0.07264333,0.2910863,0.3777748,0.2475214,0.2606472,0.1167912,0.1240958
323.22506,0.1514007,0.151400696,0.077966072,0.2549186,0.2549186,0.1497031,0.09631116,0.07277897,0.2910863,0.3777748,0.2475214,0.2606472,0.1167912,0.1240958
323.22529,0.1514007,0.151400696,0.077966072,0.2549186,0.2549186,0.1497031,0.09631116,0.07277897,0.2994651,0.3777849,0.2475214,0.2606472,0.1167912,0.1240958
323.22549,0.1476445,0.147644483,0.07805108,0.2549186,0.2549186,0.1497031,0.09631116,0.07277897,0.2994651,0.3777849,0.2506502,0.2605052,0.1167912,0.1240958
323.2257,0.1476445,0.147644483,0.07805108,0.2549186,0.2549186,0.1497031,0.09631116,0.07277897,0.2994651,0.3777849,0.2506502,0.2605052,0.1161672,0.1239941
323.32696,0.1476445,0.147644483,0.07805108,0.2417897,0.2417897,0.1497162,0.09631116,0.07277897,0.2994651,0.3777849,0.2506502,0.2605052,0.1161672,0.1239941
323.32722,0.1374333,0.137433329,0.078631099,0.2417897,0.2417897,0.1497162,0.09292103,0.07304889,0.2994651,0.3777849,0.2506502,0.2605052,0.1161672,0.1239941
323.32745,0.1374333,0.137433329,0.078631099,0.2417897,0.2417897,0.1497162,0.09292103,0.07304889,0.3092194,0.3776156,0.2506502,0.2605052,0.1161672,0.1239941
323.32767,0.1349787,0.134978716,0.078608795,0.2417897,0.2417897,0.1497162,0.09292103,0.07304889,0.3092194,0.3776156,0.252919,0.2605422,0.1161672,0.1239941
323.3279,0.1349787,0.134978716,0.078608795,0.2417897,0.2417897,0.1497162,0.09292103,0.07304889,0.3092194,0.3776156,0.252919,0.2605422,0.1149697,0.1239444
323.44269,0.1349787,0.134978716,0.078608795,0.2313337,0.2313337,0.2033522,0.09292103,0.07304889,0.3092194,0.3776156,0.252919,0.2605422,0.1149697,0.1239444
323.44297,0.1232202,0.123220171,0.066261511,0.2313337,0.2313337,0.2033522,0.08878146,0.06706697,0.3092194,0.3776156,0.252919,0.2605422,0.1149697,0.1239444
323.44321,0.1232202,0.123220171,0.066261511,0.2313337,0.2313337,0.2033522,0.08878146,0.06706697,0.318708,0.3627477,0.252919,0.2605422,0.1149697,0.1239444
323.44343,0.1220765,0.122076482,0.074316522,0.2313337,0.2313337,0.2033522,0.08878146,0.06706697,0.318708,0.3627477,0.2541009,0.2460175,0.1149697,0.1239444
323.44363,0.1220765,0.122076482,0.074316522,0.2313337,0.2313337,0.2033522,0.08878146,0.06706697,0.318708,0.3627477,0.2541009,0.2460175,0.1135476,0.1214581
323.5256,0.1220765,0.122076482,0.074316522,0.2218624,0.2218624,0.223655,0.08878146,0.06706697,0.318708,0.3627477,0.2541009,0.2460175,0.1135476,0.1214581
323.52585,0.1098694,0.109869362,0.059709032,0.2218624,0.2218624,0.223655,0.08422569,0.06011544,0.318708,0.3627477,0.2541009,0.2460175,0.1135476,0.1214581
323.52608,0.1098694,0.109869362,0.059709032,0.2218624,0.2218624,0.223655,0.08422569,0.06011544,0.3276929,0.3512873,0.2541009,0.2460175,0.1135476,0.1214581
323.52631,0.1111784,0.111178391,0.093637283,0.2218624,0.2218624,0.223655,0.08422569,0.06011544,0.3276929,0.3512873,0.2526006,0.1964543,0.1135476,0.1214581
323.52652,0.1111784,0.111178391,0.093637283,0.2218624,0.2218624,0.223655,0.08422569,0.06011544,0.3276929,0.3512873,0.2526006,0.1964543,0.1144537,0.1650373
323.65948,0.1111784,0.111178391,0.093637283,0.213329,0.213329,0.2519675,0.08422569,0.06011544,0.3276929,0.3512873,0.2526006,0.1964543,0.1144537,0.1650373
323.65977,0.09941027,0.099410273,0.078212098,0.213329,0.213329,0.2519675,0.07964344,0.05494126,0.3276929,0.3512873,0.2526006,0.1964543,0.1144537,0.1650373
323.66,0.09941027,0.099410273,0.078212098,0.213329,0.213329,0.2519675,0.07964344,0.05494126,0.3361826,0.3391444,0.2526006,0.1964543,0.1144537,0.1650373
323.66023,0.1003256,0.100325631,0.076911698,0.213329,0.213329,0.2519675,0.07964344,0.05494126,0.3361826,0.3391444,0.2514456,0.1981082,0.1144537,0.1650373
323.66052,0.1003256,0.100325631,0.076911698,0.213329,0.213329,0.2519675,0.07964344,0.05494126,0.3361826,0.3391444,0.2514456,0.1981082,0.1176051,0.1855416
323.74309,0.1003256,0.100325631,0.076911698,0.208279,0.208279,0.2827062,0.07964344,0.05494126,0.3361826,0.3391444,0.2514456,0.1981082,0.1176051,0.1855416
323.74337,0.0887169,0.088716903,0.07157442,0.208279,0.208279,0.2827062,0.07489404,0.05300067,0.3361826,0.3391444,0.2514456,0.1981082,0.1176051,0.1855416
